position,points,salary
WR,10.1,5100
WR,9.6,3700
WR,9.3,3500
WR,8.2,3700
WR,7.9,7100
WR,7.9,3800
WR,7.7,5400
WR,7.7,3000
WR,7.5,4500
WR,7.4,5800
WR,6.9,4700
WR,6.6,4000
WR,6.3,3400
WR,6.2,3000
WR,5.9,7500
WR,5.7,3800
WR,5.6,3000
WR,5.5,5700
WR,5.5,3000
WR,5.3,3000
WR,5.2,3000
WR,5.1,4100
WR,4.9,3000
WR,4.7,3700
WR,4.6,5300
WR,4.5,3800
WR,4.4,6800
WR,4.3,3100
WR,3.9,3000
WR,3.7,3000
WR,3.6,3900
WR,3.5,3000
WR,3.5,3200
WR,3.2,4000
WR,3.1,3000
WR,3,3100
WR,3,3000
WR,2.7,4300
WR,2.3,3200
WR,2.1,4700
WR,2,3300
WR,2,3200
WR,1.9,3100
WR,1.9,0
WR,1.7,3500
WR,1.7,3000
WR,1.3,3900
WR,1,3300
WR,0.7,3100
WR,0.5,3700
WR,0,3000
WR,0,3600
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,4000
WR,0,3000
WR,0,3900
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,4500
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,7300
WR,0,3000
WR,0,3000
WR,0,3500
WR,0,3100
WR,0,3000
WR,0,3000
TE,23.3,5200
TE,20.5,6400
TE,20.2,3300
TE,19.4,3400
TE,17.8,3600
TE,14.8,4500
TE,14.7,3300
TE,13.4,3600
TE,13.4,4100
TE,13,5500
TE,12.6,2500
TE,11.8,2500
TE,11.7,5500
TE,10.6,3900
TE,10,3000
TE,9.5,2800
TE,8.8,2500
TE,8.4,2700
TE,7.9,4000
TE,7.7,3900
TE,7.2,2500
TE,7,3500
TE,7,6100
TE,6.5,2800
TE,5.4,3200
TE,5.2,2700
TE,4.8,2900
TE,4.8,3100
TE,4.3,3800
TE,4,2500
TE,3.9,2500
TE,3.7,3700
TE,2.7,2500
TE,2.5,2700
TE,1.9,2500
TE,1.8,2500
TE,1.8,2500
TE,1.7,3800
TE,1.7,2500
TE,1.5,2900
TE,1.3,2500
TE,1.1,2500
TE,0.8,3100
TE,0,2500
TE,0,2500
TE,0,2800
TE,0,2500
TE,0,2500
TE,0,3000
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,3000
TE,0,3400
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,3700
Def,25,2600
Def,24,4000
Def,19,3600
Def,19,3000
Def,18,2600
Def,17,2500
Def,16,2700
Def,11,2400
Def,11,2000
Def,10,1500
Def,9,2200
Def,8,3100
Def,8,3200
Def,8,3500
Def,6,2700
Def,6,2900
Def,5,2900
Def,5,2700
Def,4,2700
Def,3,3700
Def,3,2500
Def,2,2600
Def,2,2500
Def,1,2800
Def,0,3100
Def,-1,1700
QB,43.92,7100
QB,40.12,6400
QB,33.52,6500
QB,28.48,6200
QB,26.66,5800
QB,24.64,6000
QB,24.58,5900
QB,23.88,5900
QB,19.7,4700
QB,19.34,5000
QB,18.98,5600
QB,18.6,5800
QB,17.14,5200
QB,16.9,5700
QB,16.56,5600
QB,15.68,4700
QB,15.44,4800
QB,14.82,5200
QB,14.74,6100
QB,13.4,5400
QB,11.08,5600
QB,11.02,5700
QB,9.66,4400
QB,8.2,4800
QB,7.72,4500
QB,6.7,4800
QB,4.86,5100
QB,4.1,5500
QB,3.84,6300
QB,0.8,4000
QB,0,4700
QB,0,4300
QB,0,4000
QB,0,4000
QB,-0.1,4500
QB,-0.38,4500
RB,38.2,8700
RB,36.1,8500
RB,27.3,5700
RB,26.6,5200
RB,25.3,4700
RB,22.5,3000
RB,22.1,6900
RB,22,3600
RB,21.6,8900
RB,20.1,8100
RB,19.4,7500
RB,17.8,8200
RB,17.7,5800
RB,17.1,5500
RB,17,8000
RB,16.2,3300
RB,14.2,7100
RB,13.9,6000
RB,13.8,4600
RB,13.3,4400
RB,12.4,9600
RB,12.3,4300
RB,11.5,5300
RB,10.9,7200
RB,10,3800
RB,9,3200
RB,8.9,3800
RB,8,4000
RB,7.8,4400
RB,7.5,4300
RB,7,4400
RB,7,5200
RB,6.8,4500
RB,6.5,4200
RB,5.5,3900
RB,5.2,5100
RB,4.6,3600
RB,4.6,4000
RB,4.6,4300
RB,4.4,3700
RB,4.4,3500
RB,4.2,3600
RB,4.2,4800
RB,3.9,3200
RB,3.5,3200
RB,3,5600
RB,2.8,4500
RB,2.6,3500
RB,2.4,3000
RB,2.2,3000
RB,2,3000
RB,1.7,3900
RB,1.5,3300
RB,1.5,4200
RB,1.4,3700
RB,0.5,3000
RB,0.5,4500
RB,0.5,3500
RB,0.5,3100
RB,0.2,3700
RB,0.1,3100
RB,0.1,3000
RB,0,3600
RB,0,3500
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3200
RB,0,3600
RB,0,3000
RB,0,3000
RB,0,4000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,-0.1,3000
RB,-0.1,3000
RB,-0.3,3000
RB,-0.4,3600
WR,46.5,8300
WR,39.5,6100
WR,34.7,4000
WR,34.6,6900
WR,33,7300
WR,31.7,4200
WR,29.6,7600
WR,28.3,5800
WR,26.8,8500
WR,26.4,3100
WR,25.7,7800
WR,24,6700
WR,21.7,7400
WR,21.4,6800
WR,20,4200
WR,19.2,8800
WR,18.5,8400
WR,18.2,4700
WR,17.2,7100
WR,16.7,4700
WR,16.5,3700
WR,16.3,5600
WR,15.6,7900
WR,15.6,8200
WR,15,3800
WR,14.7,3500
WR,13.9,3900
WR,13.4,3200
WR,12.7,4500
WR,12.2,5300
WR,11.2,3000
WR,11.1,7000
WR,10.9,3400
WR,10.8,4600
WR,10.7,4400
WR,10.4,4200
WR,10.4,3200
WR,10.2,6200
WR,10.1,4400
WR,10.1,4300
WR,9.9,5100
WR,9.7,3800
WR,9,3000
WR,9,5500
WR,8.9,0
WR,8,4300
WR,7.8,3000
WR,7.8,5000
WR,7.6,3600
WR,7.3,6300
WR,7.3,3000
WR,7,3200
WR,6.9,5700
WR,6.7,5700
WR,6.7,3100
WR,6.6,5400
WR,6.3,3000
WR,6.2,4200
WR,5.9,5100
WR,5.8,3200
WR,5.1,3000
WR,4.9,5600
WR,4.2,4800
WR,4.2,5300
WR,3.9,4700
WR,3.5,3500
WR,3.5,3600
WR,3.3,5900
WR,3.2,3000
WR,2.9,3500
WR,2.8,3000
WR,2.8,3100
WR,2.6,3400
WR,2.4,3000
WR,2.3,4500
WR,2.1,4900
WR,2.1,3300
WR,2.1,3000
WR,2,3200
WR,2,3700
WR,1.9,3000
WR,1.8,5200
WR,1.7,4800
WR,1.7,3400
WR,1.6,3000
WR,1.6,3000
WR,1.5,3000
WR,1.4,5200
WR,1.4,3000
WR,1.3,3000
WR,1.2,
WR,0.3,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3400
WR,0,4100
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,4900
WR,0,3000
WR,0,3000
WR,0,3100
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3800
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
TE,31.7,6500
TE,20.1,3800
TE,19.9,2600
TE,19,2500
TE,12.8,4900
TE,12.4,2500
TE,12.3,2600
TE,12.1,3900
TE,11.7,4000
TE,10.4,2700
TE,8.9,5000
TE,8.6,4100
TE,8.5,2700
TE,8.3,4200
TE,7.6,2500
TE,7.4,2500
TE,7.4,2500
TE,7.1,3400
TE,6.7,4500
TE,6.4,2700
TE,6.2,2500
TE,6,3700
TE,4.7,2500
TE,4.6,2500
TE,4.5,2500
TE,3.9,2500
TE,3.6,2500
TE,3.6,2600
TE,3.5,6600
TE,3.3,3600
TE,3.2,2500
TE,2.9,2500
TE,2.9,2600
TE,2.7,2800
TE,2.6,2500
TE,2.3,4000
TE,2.3,2500
TE,2.2,2500
TE,2.1,2700
TE,2,2500
TE,1.9,3800
TE,1.9,2500
TE,1.8,2600
TE,1.5,2900
TE,1.5,2500
TE,1.4,2600
TE,1.4,2500
TE,1.3,2500
TE,1.3,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2700
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2800
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,4300
TE,0,3500
TE,0,2600
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,21,2100
Def,15,2600
Def,15,2600
Def,13,2100
Def,13,2500
Def,11,2100
Def,11,2400
Def,10,2700
Def,9,2200
Def,9,2900
Def,8,2500
Def,7,2000
Def,6,2000
Def,6,2200
Def,5,2300
Def,5,2300
Def,5,2300
Def,4,2400
Def,4,3100
Def,3,2200
Def,2,2800
Def,2,2400
Def,1,3200
Def,0,3400
Def,-4,2100
Def,-4,2500
QB,36.6,7900
QB,33.54,5000
QB,30.98,8100
QB,30.24,7700
QB,29.12,5900
QB,28.76,6100
QB,28.2,6200
QB,26.6,6700
QB,24.74,5000
QB,24.38,7100
QB,21.86,5500
QB,20.96,5300
QB,20.48,5900
QB,18.32,5600
QB,18.08,5000
QB,17.36,5400
QB,15.28,5800
QB,15.08,5800
QB,14.46,7300
QB,13.3,5200
QB,12.94,6300
QB,12.42,6000
QB,11.8,6500
QB,11.56,7500
QB,11.5,6900
QB,11.12,5900
QB,10.38,5400
QB,8.86,5700
QB,7.36,6000
QB,6.16,5200
QB,1.1,5000
QB,0.44,5000
QB,0.38,5000
QB,0,5000
QB,0,5000
QB,0,5000
QB,-0.1,5000
RB,37.8,8000
RB,37.2,6900
RB,36.7,3500
RB,35.8,6600
RB,28.3,5000
RB,27.3,5400
RB,26.6,4100
RB,23.3,6800
RB,22.5,4000
RB,22.4,7000
RB,20.5,5100
RB,19.4,3000
RB,18.8,7900
RB,17.4,3900
RB,15,5000
RB,14.8,5200
RB,13.7,6700
RB,13.4,4600
RB,12.7,5100
RB,12.5,7700
RB,12,6200
RB,12,3000
RB,11.5,3500
RB,11.1,7200
RB,9.7,3000
RB,9.7,3000
RB,9.6,3200
RB,9.4,5600
RB,9,3200
RB,8.1,5800
RB,8.1,3000
RB,8,6000
RB,8,5600
RB,7.5,4500
RB,7.3,3500
RB,7,3000
RB,6.5,3400
RB,6.5,3000
RB,6.4,3000
RB,6,4900
RB,5.9,3000
RB,5.6,4600
RB,5.2,4000
RB,5.2,5100
RB,5.1,4000
RB,5,3000
RB,4.9,3300
RB,4.9,4200
RB,4.7,3400
RB,4.6,3300
RB,4.3,3000
RB,3.6,4400
RB,3.5,4700
RB,3.5,3400
RB,3.4,4400
RB,3.3,3800
RB,3.2,5500
RB,2.9,3000
RB,2.7,4800
RB,2.5,3000
RB,2.2,3300
RB,1.9,3000
RB,1.9,3400
RB,1.8,3000
RB,1.6,3000
RB,1.4,3000
RB,1.4,3000
RB,1.3,3000
RB,1.3,3000
RB,1.3,4300
RB,1.2,3000
RB,1.2,3000
RB,1.1,3000
RB,1,4800
RB,0.6,3000
RB,0.6,3000
RB,0.5,0
RB,0.5,3000
RB,0.2,3000
RB,0.2,3300
RB,0.1,3000
RB,0,3000
RB,0,3000
RB,0,3100
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3100
RB,0,3000
RB,0,3000
RB,0,3000
WR,44.2,8800
WR,35.6,3700
WR,33.8,4400
WR,33.5,7600
WR,30.3,3000
WR,29.9,8900
WR,28.84,6100
WR,25.9,7500
WR,25.3,4100
WR,23.8,4400
WR,20,3900
WR,18.8,4300
WR,18.3,6000
WR,16.6,8100
WR,16.6,3300
WR,16.3,7100
WR,16.1,6800
WR,16.1,7500
WR,16,3400
WR,16,4200
WR,15.7,4300
WR,14.8,8600
WR,13.7,3800
WR,13.7,5200
WR,13.3,4400
WR,12.8,3800
WR,12.4,4700
WR,12.1,3100
WR,12.1,3000
WR,12,3000
WR,11.9,3000
WR,11.6,0
WR,11.5,3000
WR,11.5,3800
WR,11.2,3000
WR,11.1,3200
WR,11,3900
WR,10.9,7700
WR,10.8,8000
WR,10.5,6700
WR,10.4,4500
WR,10.4,3000
WR,10.3,3000
WR,10.2,4200
WR,10,7600
WR,10,3000
WR,9.5,5800
WR,9.4,3000
WR,9.4,4000
WR,9.3,7200
WR,9.3,3200
WR,9.3,3000
WR,9.3,3000
WR,9.2,3000
WR,9.1,3000
WR,9,3500
WR,8.9,3000
WR,8.7,6400
WR,8.5,10000
WR,8,7000
WR,7.9,6300
WR,7.9,7800
WR,7.9,7700
WR,7.8,6800
WR,7.8,3100
WR,7.8,5000
WR,7.8,3000
WR,7.5,3000
WR,7.5,6800
WR,7.5,3200
WR,7.2,4900
WR,7.1,3000
WR,7.1,6500
WR,6.5,3100
WR,6.5,5600
WR,6.4,3000
WR,6.4,3500
WR,6.1,4200
WR,6,3000
WR,5.9,3100
WR,5.9,3000
WR,5.8,4000
WR,5.6,3100
WR,5.6,3900
WR,5.5,3600
WR,5.4,3900
WR,5,3700
WR,4.9,4600
WR,4.6,3000
WR,4.4,3000
WR,4.3,3600
WR,4.2,3000
WR,4,3000
WR,3.7,5700
WR,3.6,3000
WR,3.4,3000
WR,3.4,3000
WR,3.3,3200
WR,3.3,3000
WR,3.2,4300
WR,3.2,4000
WR,3.2,3300
WR,3,6900
WR,2.7,3000
WR,2.6,3000
WR,2.4,3000
WR,2.3,3000
WR,2.1,3900
WR,2.1,3000
WR,1.8,3000
WR,1.6,3000
WR,1.6,3000
WR,1.1,3000
WR,0.7,3000
WR,0.1,4100
WR,0.1,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3300
WR,0,4700
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,-1,3000
TE,32.2,6700
TE,25.6,3500
TE,20.5,2500
TE,20.3,3300
TE,15.9,2500
TE,15.4,7000
TE,15.3,2500
TE,14.9,4900
TE,14.4,2700
TE,13,2500
TE,11.3,2500
TE,11.1,2500
TE,10.3,2500
TE,10.2,2900
TE,9.8,4500
TE,9.6,3800
TE,9.6,4300
TE,9.4,2500
TE,8.9,3300
TE,8.5,2500
TE,8.2,4200
TE,6.2,5000
TE,6.2,2500
TE,6.1,2500
TE,6.1,2500
TE,5.1,2800
TE,4.9,2500
TE,4.8,4200
TE,4.5,2600
TE,4.5,2500
TE,4.5,2500
TE,3.9,2500
TE,3.6,3100
TE,3.6,2800
TE,3.5,2900
TE,3.5,2900
TE,3.3,3000
TE,3.2,4000
TE,3.1,5500
TE,2.6,2500
TE,2.4,2500
TE,2.2,2500
TE,2.1,2500
TE,2.1,2500
TE,1.9,2500
TE,1.9,3100
TE,1.8,2500
TE,1.8,2500
TE,1.7,2500
TE,1.6,2500
TE,1.4,2500
TE,1.3,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,14,3100
Def,12,3800
Def,12,2500
Def,10,2400
Def,10,2800
Def,8,3600
Def,7,3700
Def,7,2300
Def,7,2500
Def,7,2600
Def,6,3700
Def,6,2700
Def,6,3300
Def,5,2900
Def,5,2800
Def,5,3200
Def,3,2600
Def,3,2300
Def,3,2500
Def,3,2200
Def,2,2000
Def,2,2500
Def,2,2700
Def,2,3000
Def,2,3000
Def,1,2600
Def,1,3400
Def,0,2900
Def,-1,2400
Def,-1,2400
QB,31.48,6400
QB,31.36,4600
QB,28.04,5700
QB,25.76,5900
QB,25.48,5500
QB,25.46,4800
QB,24.9,6800
QB,23.16,5400
QB,22.64,6300
QB,21.82,5100
QB,19.44,6100
QB,19.24,6700
QB,18.54,5700
QB,18.54,5900
QB,18.14,6500
QB,18.04,5900
QB,17.38,6400
QB,16.86,4600
QB,16.72,7600
QB,15.84,6000
QB,15.68,6400
QB,15.38,6300
QB,14.12,5000
QB,12.58,7300
QB,11.8,6200
QB,10.76,4600
QB,10.08,7200
QB,8.76,4800
QB,8.36,4800
QB,8.12,4300
QB,6.34,5000
QB,2.52,4700
QB,1.68,5100
QB,0.76,4700
QB,0.46,4500
QB,0,4600
QB,0,4500
QB,0,4700
QB,-0.2,4300
QB,-1.3,5000
RB,48,8300
RB,42.6,7100
RB,33.4,6200
RB,32.1,8200
RB,30.5,9300
RB,28.9,7400
RB,25.6,6000
RB,25.6,8400
RB,23.8,4800
RB,23.3,5800
RB,20.9,8600
RB,18.8,4300
RB,17.4,4900
RB,16.3,4400
RB,16.2,3500
RB,15.3,0
RB,15,5400
RB,13.9,3900
RB,13.3,5300
RB,13.3,3000
RB,12.9,3000
RB,12.4,4500
RB,12.2,5100
RB,12.2,3000
RB,10.9,5000
RB,10.5,4100
RB,10.4,4000
RB,10.3,6900
RB,10.2,5000
RB,9.8,4000
RB,9.2,4200
RB,9.2,4100
RB,8.8,4600
RB,8.8,4000
RB,8.7,6400
RB,8.6,3700
RB,8.6,4800
RB,8.4,3800
RB,8.1,5200
RB,8.1,5700
RB,8,3000
RB,7.3,4700
RB,6.3,4200
RB,6.2,3200
RB,6.1,4000
RB,5.9,4000
RB,5.9,4100
RB,5.9,5500
RB,5.7,3700
RB,5.6,3500
RB,5.5,3500
RB,5.4,4000
RB,5.3,5600
RB,5.1,3800
RB,4.8,3000
RB,4.8,4800
RB,4.6,3500
RB,4.6,4100
RB,4.5,3900
RB,4.5,3000
RB,4.2,4300
RB,4.1,3700
RB,3.9,3800
RB,3.6,3000
RB,3.5,3600
RB,3,6500
RB,2.8,3600
RB,2.8,3900
RB,2.3,3000
RB,2.2,3000
RB,2.1,4100
RB,2.1,3000
RB,1.9,4000
RB,1.6,3000
RB,1.6,4200
RB,1.6,3000
RB,1.4,4000
RB,1.3,4500
RB,1.3,3000
RB,1.2,3000
RB,0.6,4400
RB,0.3,3000
RB,0.3,3000
RB,0.2,3000
RB,0.2,3600
RB,0,3700
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3400
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3600
RB,0,3600
RB,0,3500
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,-0.1,3000
WR,34.6,3700
WR,33.9,5200
WR,25.4,6000
WR,24.3,7400
WR,22.9,6800
WR,22.1,3000
WR,21.5,5300
WR,21.4,4900
WR,21,3000
WR,20.4,5400
WR,19.9,6100
WR,19.8,6400
WR,18.9,6800
WR,18.9,4400
WR,18,7700
WR,17.5,3000
WR,17,3000
WR,16.7,6800
WR,16.5,5700
WR,16.5,5600
WR,16,7100
WR,15.9,4500
WR,15.9,3000
WR,15.1,3500
WR,14.9,5900
WR,14.9,4200
WR,14.9,4700
WR,14.7,5800
WR,13.8,5200
WR,12.5,3000
WR,12,3000
WR,11.9,5600
WR,11.6,
WR,11.5,6200
WR,11.4,3000
WR,11.3,3300
WR,11.3,3000
WR,11,6900
WR,10.4,8400
WR,9.7,6800
WR,9.4,3500
WR,9.1,5300
WR,9,5600
WR,8.8,3200
WR,8.4,8500
WR,8.2,3900
WR,8,3500
WR,7.5,6500
WR,7.3,3000
WR,7.3,3400
WR,6.9,3400
WR,6.3,3100
WR,6.3,6500
WR,6.2,3000
WR,6.1,4200
WR,6,7600
WR,5.8,4000
WR,5.8,4100
WR,5.8,6300
WR,5.1,3000
WR,5,6500
WR,4.9,3600
WR,4.6,6000
WR,4.4,
WR,4.4,3000
WR,4.4,9100
WR,4.3,5000
WR,4.1,5100
WR,4.1,6200
WR,4,4900
WR,4,3500
WR,3.9,3100
WR,3.8,4600
WR,3.7,3300
WR,3.4,4800
WR,3.3,3000
WR,3.2,4300
WR,3.1,3000
WR,3,3000
WR,3,3000
WR,2.9,6600
WR,2.8,4100
WR,2.8,4600
WR,2.8,3000
WR,2.7,3000
WR,2.6,3100
WR,2.6,3000
WR,2.6,3000
WR,2.6,4400
WR,2.5,3300
WR,2.5,3400
WR,2.4,3500
WR,2.2,3800
WR,2.1,3000
WR,2.1,3000
WR,2.1,3000
WR,1.9,3000
WR,1.9,3300
WR,1.9,3000
WR,1.8,3000
WR,1.8,3000
WR,1.8,3000
WR,1.8,5000
WR,1.7,0
WR,1.6,6700
WR,1.5,3100
WR,1.4,3400
WR,1.3,3000
WR,1.3,3700
WR,1.3,3500
WR,0.8,3000
WR,0.7,3000
WR,0.6,3000
WR,0.4,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3900
WR,0,3000
WR,0,3400
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,5800
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3400
WR,0,3200
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
WR,0,3000
TE,30.8,7300
TE,29.6,4000
TE,18.1,5600
TE,17.7,2500
TE,17.6,6000
TE,17.4,3800
TE,15.3,2700
TE,14.3,3200
TE,13.7,5200
TE,12.4,2500
TE,11.8,3000
TE,11.7,5200
TE,10.6,7000
TE,10,3000
TE,9.7,4700
TE,9.6,2500
TE,9.5,4200
TE,9.2,2600
TE,8.9,3400
TE,8.7,4200
TE,8,2500
TE,7.1,2500
TE,6.4,2500
TE,6.2,2500
TE,6,2500
TE,5.8,4800
TE,5.3,2500
TE,5.3,2500
TE,5.2,2500
TE,4.1,2500
TE,3.8,2600
TE,3.7,4400
TE,3.5,3300
TE,3.5,2500
TE,3.3,2900
TE,3.3,2500
TE,3.2,2500
TE,3.2,3200
TE,3.1,3000
TE,2.8,3900
TE,2.8,2500
TE,2.7,2900
TE,2.5,2500
TE,2.4,2500
TE,2.2,2500
TE,2.1,2500
TE,2.1,2800
TE,2,2700
TE,1.9,2500
TE,1.9,2800
TE,1.8,2500
TE,1.7,2500
TE,1.5,2900
TE,1.5,2500
TE,1.4,2500
TE,1.3,2500
TE,1,2500
TE,0.9,4900
TE,0.7,2500
TE,0.4,2700
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,3100
TE,0,2500
TE,0,2700
TE,0,2500
TE,0,2500
TE,0,2600
TE,0,3500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
TE,0,2500
Def,20,3800
Def,17,2800
Def,17,3500
Def,14,2400
Def,12,3400
Def,11,2900
Def,10,3300
Def,10,4500
Def,10,2800
Def,8,3600
Def,7,2500
Def,7,2500
Def,6,3900
Def,5,3700
Def,5,2000
Def,5,3200
Def,4,2700
Def,4,2900
Def,4,2100
Def,4,2500
Def,3,2400
Def,3,2200
Def,3,2800
Def,3,2600
Def,3,3000
Def,2,2700
Def,1,2600
Def,0,3100
Def,0,2300
Def,0,2500
Def,0,3100
Def,-3,2400
QB,46.76,6400
QB,32.56,5200
QB,32.18,5800
QB,31.64,5600
QB,26.32,6800
QB,25.02,6200
QB,24.16,5500
QB,23.18,4800
QB,21.58,4500
QB,21.56,6200
QB,21.34,5400
QB,21.28,6500
QB,21,5400
QB,20.52,7000
QB,20.04,5100
QB,19.94,5300
QB,17.72,5000
QB,15.34,6600
QB,13.42,6100
QB,12.96,6600
QB,9.84,6000
QB,9.5,4100
QB,8.58,4100
QB,7.52,4900
QB,7.24,6900
QB,7.04,6000
QB,6.96,6700
QB,6.5,4100
QB,5.44,4600
QB,4.56,6300
QB,3.08,4600
QB,0,4500
QB,-0.2,4200
QB,-0.3,4400
QB,-1.66,5200
RB,38,4700
RB,35,5100
RB,30.9,8000
RB,29.7,8100
RB,28.5,6200
RB,22.4,5600
RB,19.5,7000
RB,19.4,5000
RB,18.3,7100
RB,17.8,5800
RB,17,8900
RB,16.7,4700
RB,13.1,4900
RB,12.9,4900
RB,12.4,6400
RB,11.9,4600
RB,10.4,6500
RB,9.9,5900
RB,9.7,3800
RB,9.6,5000
RB,8.8,4100
RB,8.6,6000
RB,8.6,6000
RB,8.4,3000
RB,8.1,5600
RB,8.1,3500
RB,8,3000
RB,7.6,4800
RB,7.6,5200
RB,7.6,4100
RB,7.4,5000
RB,7.1,4100
RB,6.8,3200
RB,6.7,3600
RB,6.3,6600
RB,6.3,3000
RB,6.2,4700
RB,5.1,3500
RB,5.1,3200
RB,4.9,3500
RB,4.7,3000
RB,4.6,5300
RB,4.5,5400
RB,4.5,3000
RB,4.2,5700
RB,4.1,3000
RB,3.5,4200
RB,3.5,4700
RB,3.2,3000
RB,2.9,4800
RB,2.8,4500
RB,2.6,4400
RB,2.6,5200
RB,2.6,4200
RB,2.6,5400
RB,2.5,3000
RB,2.5,3900
RB,2.4,4500
RB,2.3,5100
RB,2,4200
RB,1.8,4600
RB,1.7,3800
RB,1.7,0
RB,1.7,3700
RB,1.6,3000
RB,1.2,3000
RB,0.9,3100
RB,0.9,3700
RB,0.7,4500
RB,0.7,3000
RB,0.3,3400
RB,0.3,4300
RB,0.2,3800
RB,0.2,3900
RB,0.2,7800
RB,0,4600
RB,0,3000
RB,0,3100
RB,0,3200
RB,0,3000
RB,0,3400
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,4500
RB,0,3000
RB,0,3000
RB,0,3100
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,4100
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3000
RB,0,3100
RB,0,4000
RB,0,3100
RB,0,5500
WR,43.3,5000
WR,31.6,4000
WR,28.6,7800
WR,25.1,7900
WR,24.7,5500
WR,24.5,3200
WR,24.3,5200
WR,24.2,6300
WR,21.5,3800
WR,20.7,4900
WR,20,4000
WR,19.4,5900
